ID;City;Weekdays_WE;Price;room_type;room_shared;room_private;person_capacity;host_is_superhost;multi_room;Buisness_noBuisness;cleanliness_rating;guest_satisfaction_overall;bedrooms;Center_dist;metro_dist;lng;lat
12494;Rome;Weekdays;99,12795455;Private room;False;True;2;False;1;0;9;80;1;1,237412235;0,77542703;12,49357;41,90993
12495;Rome;Weekdays;105,9079326;Private room;False;True;2;True;0;0;10;96;1;6,171312819;0,78630607;12,48441;41,84694
12496;Rome;Weekdays;103,8038015;Private room;False;True;2;False;1;0;9;94;1;3,511889242;0,593304465;12,54295;41,89223
12497;Rome;Weekdays;274,4722138;Private room;False;True;3;False;1;0;10;94;1;3,946021327;0,174513043;12,45586;41,90868
12498;Rome;Weekdays;274,4722138;Entire home/apt;False;False;4;True;0;1;10;97;1;3,16490045;1,899229825;12,467;41,89
12499;Rome;Weekdays;195,9179856;Entire home/apt;False;False;4;False;0;1;10;95;1;2,802646464;1,687220627;12,47081;41,89166
12500;Rome;Weekdays;193,5800622;Entire home/apt;False;False;3;False;1;0;9;95;1;1,994678799;0,694301363;12,48356;41,88958
12501;Rome;Weekdays;184,4621607;Entire home/apt;False;False;4;False;0;0;10;97;1;5,150146173;0,676909789;12,442;41,912
12502;Rome;Weekdays;308,8396886;Entire home/apt;False;False;4;True;0;1;10;96;1;1,268187758;0,143793284;12,488;41,905
12503;Rome;Weekdays;200,5938326;Entire home/apt;False;False;2;True;0;1;9;97;1;1,921715418;0,619287613;12,4844;41,88985
12504;Rome;Weekdays;438,1268557;Entire home/apt;False;False;4;False;0;1;10;100;1;2,7304668;1,650027503;12,47031;41,89497
12505;Rome;Weekdays;172,7725434;Entire home/apt;False;False;3;False;0;0;9;91;1;2,140107952;0,435521685;12,47909;41,90935
12506;Rome;Weekdays;184,4621607;Entire home/apt;False;False;2;False;0;0;8;85;1;1,320337243;0,866553699;12,5156;41,89441
12507;Rome;Weekdays;112,9217029;Private room;False;True;3;True;1;0;10;98;1;4,910540898;0,969664129;12,4438;41,894
12508;Rome;Weekdays;334,3230543;Private room;False;True;2;True;1;0;10;98;1;2,364728429;0,250162367;12,47684;41,91051
12509;Rome;Weekdays;443,737872;Entire home/apt;False;False;5;False;1;0;9;87;2;3,749668824;0,329314293;12,52703;41,87265
12510;Rome;Weekdays;187,9690459;Entire home/apt;False;False;6;True;1;0;9;97;2;4,201262348;0,709972982;12,45547;41,91534
12511;Rome;Weekdays;303,2286723;Entire home/apt;False;False;4;False;1;0;10;100;1;2,255456814;0,904854444;12,47507;41,9008
12512;Rome;Weekdays;248,9888481;Entire home/apt;False;False;3;False;1;0;10;94;1;2,303712033;0,628859153;12,47536;41,90603
12513;Rome;Weekdays;69,20253431;Private room;False;True;3;False;0;1;8;75;1;1,90773897;0,276853573;12,52108;41,91072
12514;Rome;Weekdays;179,7863138;Entire home/apt;False;False;2;True;1;0;10;100;1;4,35794868;0,262509572;12,4506;41,90797
12515;Rome;Weekdays;172,7725434;Private room;False;True;2;False;1;0;9;79;1;1,207119613;0,758449483;12,49373;41,90968
12516;Rome;Weekdays;170,6684123;Private room;False;True;2;True;1;0;10;97;1;0,317210848;0,268174691;12,50199;41,90372
12517;Rome;Weekdays;149,6271012;Private room;False;True;4;True;1;0;10;99;1;1,834823206;0,864333737;12,49894;41,88454
12518;Rome;Weekdays;109,4148178;Private room;False;True;3;False;1;0;9;95;1;1,930921919;0,171801036;12,5091;41,88426
12519;Rome;Weekdays;386,224955;Private room;False;True;2;False;1;0;10;100;1;6,032002537;2,166197404;12,52244;41,84871
12520;Rome;Weekdays;136,0671452;Private room;False;True;3;False;0;0;10;98;1;4,094183289;1,048553383;12,45312;41,89752
12521;Rome;Weekdays;126,7154513;Private room;False;True;2;True;1;0;10;99;1;1,743147035;0,779937298;12,5004;41,88524
12522;Rome;Weekdays;103,8038015;Private room;False;True;2;False;0;1;9;90;1;3,931165635;1,591509188;12,464;41,88
12523;Rome;Weekdays;132,7940523;Private room;False;True;2;False;0;1;9;92;1;1,233724118;0,451191566;12,48857;41,89652
12524;Rome;Weekdays;251,3267716;Entire home/apt;False;False;4;False;0;1;9;92;1;2,62921346;1,422681575;12,47093;41,8973
12525;Rome;Weekdays;184,4621607;Entire home/apt;False;False;6;False;0;0;9;94;2;3,975905809;0,980227469;12,55;41,898
12526;Rome;Weekdays;103,8038015;Private room;False;True;2;False;0;1;9;88;1;0,525783425;0,376755363;12,50113;41,90553
12527;Rome;Weekdays;119,701681;Private room;False;True;2;False;1;0;8;84;1;3,233157028;1,377024845;12,47028;41,88424
12528;Rome;Weekdays;235,1950997;Entire home/apt;False;False;4;False;0;0;9;94;1;2,281464404;0,418337205;12,477;41,909
12529;Rome;Weekdays;126,7154513;Private room;False;True;2;False;0;1;9;88;1;0,368733521;0,312405918;12,5019;41,90418
12530;Rome;Weekdays;184,4621607;Private room;False;True;4;False;1;0;9;82;1;3,142485097;0,24900123;12,52036;41,87603
12531;Rome;Weekdays;150,7960629;Entire home/apt;False;False;4;True;0;0;9;97;1;2,697151286;0,533279448;12,48622;41,87975
12532;Rome;Weekdays;147,5229701;Entire home/apt;False;False;3;False;0;0;9;92;1;7,491979611;0,180699627;12,56603;41,85316
12533;Rome;Weekdays;97,02382344;Private room;False;True;2;False;0;1;9;94;1;4,680828819;0,322621179;12,446;41,904
12534;Rome;Weekdays;103,8038015;Private room;False;True;2;True;0;0;9;97;1;5,983138158;1,305413691;12,49109;41,84766
12535;Rome;Weekdays;364,7160592;Entire home/apt;False;False;4;True;0;1;10;99;1;2,478108545;0,328180539;12,475;41,91
12536;Rome;Weekdays;97,02382344;Private room;False;True;2;False;0;1;10;94;1;4,690359595;0,304358676;12,446;41,905
12537;Rome;Weekdays;97,02382344;Private room;False;True;2;False;0;1;9;91;1;4,690967429;0,290869796;12,44601;41,90513
12538;Rome;Weekdays;154,3029481;Private room;False;True;2;True;0;1;10;98;1;1,324766193;0,168346197;12,48688;41,9041
12539;Rome;Weekdays;476,0012157;Entire home/apt;False;False;4;True;1;0;10;100;1;1,903700367;0,252174532;12,48016;41,9055
12540;Rome;Weekdays;177,6821827;Entire home/apt;False;False;4;True;0;0;10;99;1;3,145105963;0,982393214;12,474;41,882
12541;Rome;Weekdays;143,0809155;Private room;False;True;2;False;1;0;10;98;1;3,889181023;0,14056761;12,45649;41,90844
12542;Rome;Weekdays;163,6546419;Private room;False;True;2;False;1;0;9;100;1;3,78535129;0,07451168;12,4578;41,90853
12543;Rome;Weekdays;391,8359713;Entire home/apt;False;False;6;False;0;0;9;87;2;2,686586836;0,691089309;12,4707;41,9063
12544;Rome;Weekdays;170,43462;Entire home/apt;False;False;4;True;0;0;9;96;2;2,941360184;0,557384041;12,53461;41,89008
12545;Rome;Weekdays;216,7255044;Entire home/apt;False;False;2;False;0;1;10;95;1;1,362703893;0,594358698;12,49816;41,88899
12546;Rome;Weekdays;173,0063358;Private room;False;True;2;True;1;0;10;100;1;4,959409364;0,294149966;12,4425;41,90003
12547;Rome;Weekdays;161,5505108;Private room;False;True;2;False;1;0;8;84;1;1,559321805;1,254951308;12,521;41,9
12548;Rome;Weekdays;412,8772824;Entire home/apt;False;False;5;False;0;1;10;95;2;2,162403467;0,442604978;12,478;41,908
12549;Rome;Weekdays;119,701681;Private room;False;True;2;False;1;0;8;88;1;3,336859192;1,416121126;12,46915;41,88382
12550;Rome;Weekdays;322,8672293;Entire home/apt;False;False;4;False;0;1;10;92;1;3,091831671;1,368827385;12,46517;41,89816
12551;Rome;Weekdays;334,0892619;Entire home/apt;False;False;6;False;0;1;9;89;3;0,614370091;0,061683707;12,495;41,902
12552;Rome;Weekdays;90,01005307;Private room;False;True;3;False;1;0;10;94;1;5,318045521;0,877227007;12,44037;41,91333
12553;Rome;Weekdays;168,3304889;Entire home/apt;False;False;5;False;1;0;8;78;1;2,292149904;1,367695966;12,47561;41,89542
12554;Rome;Weekdays;103,8038015;Private room;False;True;2;False;0;1;8;77;1;0,538432179;0,338687548;12,50155;41,90569
12555;Rome;Weekdays;133,7292217;Entire home/apt;False;False;5;False;0;0;10;97;2;3,828138239;0,312671741;12,48607;41,8686
12556;Rome;Weekdays;221,4013513;Entire home/apt;False;False;2;False;0;1;10;93;1;1,919976773;0,88619861;12,48138;41,89341
12557;Rome;Weekdays;200,5938326;Entire home/apt;False;False;4;False;0;0;9;92;1;2,969305041;1,787675678;12,469;41,891
12558;Rome;Weekdays;169,4994506;Entire home/apt;False;False;3;True;0;1;10;96;1;1,323763054;1,217754666;12,518;41,899
12559;Rome;Weekdays;169,4994506;Entire home/apt;False;False;3;True;0;1;10;97;1;1,323776663;1,217760317;12,518;41,899
12560;Rome;Weekdays;207,6076029;Entire home/apt;False;False;4;False;1;0;9;91;1;3,511290239;0,604302015;12,46015;41,90404
12561;Rome;Weekdays;138,4050686;Private room;False;True;2;False;0;0;9;89;1;0,730567961;0,43368986;12,49883;41,89481
12562;Rome;Weekdays;198,2559091;Private room;False;True;3;True;1;0;10;97;1;1,791970371;0,856555292;12,50868;41,91627
12563;Rome;Weekdays;126,7154513;Private room;False;True;2;False;0;1;10;92;1;0,614508482;0,371836891;12,50105;41,90633
12564;Rome;Weekdays;224,9082365;Entire home/apt;False;False;6;True;1;0;10;99;2;5,039367103;0,879305718;12,44208;41,89477
12565;Rome;Weekdays;230,5192528;Entire home/apt;False;False;5;False;0;1;10;93;2;2,560895237;0,383322121;12,512;41,879
12566;Rome;Weekdays;119,9354733;Private room;False;True;2;False;1;0;9;91;1;0,641856796;0,399498117;12,49513;41,89861
12567;Rome;Weekdays;282,1873612;Entire home/apt;False;False;4;False;0;0;8;87;1;2,578277284;1,347118133;12,47144;41,89788
12568;Rome;Weekdays;219,0634279;Private room;False;True;2;False;1;0;10;100;0;3,064909772;1,70133866;12,48685;41,92595
12569;Rome;Weekdays;219,0634279;Entire home/apt;False;False;6;False;0;0;10;95;2;0,988915338;0,445647397;12,50959;41,89386
12570;Rome;Weekdays;115,4934187;Private room;False;True;2;False;1;0;10;92;1;7,506487447;0,598277336;12,41289;41,91137
12571;Rome;Weekdays;108,245856;Private room;False;True;2;False;1;0;9;92;1;0,394438575;0,27753847;12,5;41,904
12572;Rome;Weekdays;126,7154513;Private room;False;True;3;False;1;0;10;95;1;0,394455533;0,277556669;12,5;41,904
12573;Rome;Weekdays;149,8608936;Private room;False;True;3;False;1;0;10;91;1;0,394447016;0,277544619;12,5;41,904
12574;Rome;Weekdays;260,6784654;Entire home/apt;False;False;6;True;0;1;10;97;2;4,428806719;0,266106874;12,45;41,909
12575;Rome;Weekdays;230,5192528;Entire home/apt;False;False;2;True;0;0;10;98;1;2,807504269;1,536876663;12,47171;41,89
12576;Rome;Weekdays;219,0634279;Entire home/apt;False;False;2;True;1;0;10;96;1;0,420883249;0,383737214;12,50646;41,90298
12577;Rome;Weekdays;138,4050686;Entire home/apt;False;False;5;True;0;1;9;95;2;5,835494256;2,988083645;12,44651;41,86886
12578;Rome;Weekdays;210,8806958;Entire home/apt;False;False;3;False;0;0;10;97;1;3,408638659;0,495670983;12,51802;41,87254
12579;Rome;Weekdays;435,7889323;Entire home/apt;False;False;4;False;0;1;9;96;2;2,512112044;1,15543335;12,472;41,9
12580;Rome;Weekdays;161,5505108;Entire home/apt;False;False;2;True;0;1;10;93;1;4,406933463;1,94959678;12,45898;41,87788
12581;Rome;Weekdays;196,151778;Entire home/apt;False;False;2;False;0;0;9;95;1;2,885720036;1,529692851;12,47128;41,88906
12582;Rome;Weekdays;230,5192528;Entire home/apt;False;False;5;False;0;0;10;98;2;3,870842425;1,535389343;12,46918;41,92545
12583;Rome;Weekdays;136,0671452;Private room;False;True;2;False;0;1;9;93;1;0,56544387;0,28737029;12,50211;41,90596
12584;Rome;Weekdays;224,6744442;Entire home/apt;False;False;4;False;1;0;10;97;1;1,286539768;0,128205023;12,50791;41,89009
12585;Rome;Weekdays;251,3267716;Private room;False;True;4;False;0;1;9;80;1;0,59758775;0,404249719;12,50067;41,90612
12586;Rome;Weekdays;144,0160849;Entire home/apt;False;False;3;False;0;0;10;100;1;6,758889487;0,59231989;12,42128;41,90745
12587;Rome;Weekdays;228,4151217;Entire home/apt;False;False;3;False;0;0;9;87;0;4,265062928;1,316552749;12,46681;41,87307
12588;Rome;Weekdays;144,0160849;Entire home/apt;False;False;2;False;0;0;8;89;1;2,261698583;1,614796479;12,49707;41,92086
12589;Rome;Weekdays;236,1302691;Entire home/apt;False;False;6;False;1;0;10;95;2;1,270510776;0,113837789;12,50779;41,89021
12590;Rome;Weekdays;167,1615271;Entire home/apt;False;False;4;False;0;1;9;89;1;1,433528696;0,539341242;12,501;41,888
12591;Rome;Weekdays;167,1615271;Entire home/apt;False;False;4;False;0;1;9;92;1;1,429931232;0,471014455;12,502;41,888
12592;Rome;Weekdays;178,6173521;Entire home/apt;False;False;4;False;1;0;10;94;2;4,398771192;1,955375669;12,45894;41,87805
12593;Rome;Weekdays;357,2347041;Entire home/apt;False;False;4;False;0;0;10;94;1;1,373022761;0,647636083;12,49052;41,90959
12594;Rome;Weekdays;178,6173521;Entire home/apt;False;False;4;False;0;0;9;95;1;1,936661147;1,012532884;12,5076;41,91784
12595;Rome;Weekdays;165,9925654;Private room;False;True;3;True;0;1;10;95;1;2,827878644;0,342722299;12,47419;41,91532
12596;Rome;Weekdays;202,931756;Entire home/apt;False;False;2;True;0;1;10;100;1;1,767995152;0,520367479;12,48537;41,89116
12597;Rome;Weekdays;253,664695;Entire home/apt;False;False;4;True;0;0;9;94;2;2,852276942;0,167174505;12,514;41,925
12598;Rome;Weekdays;192,6448928;Entire home/apt;False;False;4;False;1;0;9;94;1;2,856360425;1,175222718;12,46783;41,90105
12599;Rome;Weekdays;218,8296355;Entire home/apt;False;False;3;True;0;1;10;95;1;1,412461241;0,299990964;12,4945;41,88955
12600;Rome;Weekdays;167,1615271;Entire home/apt;False;False;2;False;0;0;10;98;1;5,228532971;2,416666905;12,45396;41,87065
12601;Rome;Weekdays;124,8451126;Private room;False;True;3;True;0;1;10;96;1;4,58711333;1,620684811;12,46365;41,87132
12602;Rome;Weekdays;125,780282;Entire home/apt;False;False;2;False;1;0;9;91;1;6,584066867;0,427890264;12,57317;41,87433
12603;Rome;Weekdays;73,64458888;Private room;False;True;2;False;1;0;10;92;1;1,846027342;0,327195976;12,51382;41,88668
12604;Rome;Weekdays;189,1380076;Entire home/apt;False;False;5;False;0;0;10;100;1;3,314981714;0,608634692;12,5162;41,87291
12605;Rome;Weekdays;105,9079326;Private room;False;True;2;True;0;0;9;99;1;4,817844824;1,731182189;12,46274;41,8691
12606;Rome;Weekdays;117,5975499;Private room;False;True;2;True;1;0;10;98;1;3,563196857;0,316101088;12,481;41,873
12607;Rome;Weekdays;161,5505108;Entire home/apt;False;False;4;True;0;0;10;98;1;2,715384822;0,900720264;12,50624;41,87661
12608;Rome;Weekdays;145,1850466;Private room;False;True;4;True;1;0;10;100;1;3,525623273;0,275681857;12,481;41,87339
12609;Rome;Weekdays;332,9203002;Entire home/apt;False;False;6;False;0;0;10;90;2;2,547960052;1,395024511;12,47201;41,8969
12610;Rome;Weekdays;87,43833727;Private room;False;True;2;False;0;0;8;89;1;2,651876587;0,288407514;12,5191;41,88059
12611;Rome;Weekdays;470,3901994;Entire home/apt;False;False;2;False;1;0;9;93;2;2,811761851;0,141787551;12,51723;41,87817
12612;Rome;Weekdays;112,9217029;Entire home/apt;False;False;3;False;0;0;9;88;1;1,80581155;0,190058801;12,50768;41,88513
12613;Rome;Weekdays;190,073177;Private room;False;True;2;True;1;0;10;96;1;7,623055833;2,543940612;12,54246;41,83918
12614;Rome;Weekdays;403,2917962;Entire home/apt;False;False;5;False;0;0;6;60;2;0,821848146;0,627090949;12,49816;41,90761
12615;Rome;Weekdays;161,5505108;Entire home/apt;False;False;4;False;0;0;9;93;1;4,156684824;1,107004282;12,45257;41,89611
12616;Rome;Weekdays;215,5565427;Entire home/apt;False;False;4;True;0;0;10;97;2;3,539684121;0,702699422;12,474;41,877
12617;Rome;Weekdays;178,8511444;Private room;False;True;2;True;1;0;10;98;1;2,7147204;1,259915014;12,46954;41,90049
12618;Rome;Weekdays;100,2969163;Private room;False;True;2;True;0;1;10;98;1;2,636967513;1,261492713;12,534;41,9
12619;Rome;Weekdays;247,8198864;Entire home/apt;False;False;4;False;0;0;10;97;2;4,051850676;1,239056335;12,46736;41,87536
12620;Rome;Weekdays;259,2757113;Entire home/apt;False;False;4;True;0;0;10;100;2;1,717142624;0,348656334;12,51402;41,88816
12621;Rome;Weekdays;165,9925654;Private room;False;True;3;True;0;1;10;93;1;2,872374326;0,384905842;12,47376;41,91556
12622;Rome;Weekdays;178,8511444;Entire home/apt;False;False;4;False;0;0;9;90;1;5,110066359;2,334847867;12,45467;41,87168
12623;Rome;Weekdays;253,664695;Entire home/apt;False;False;2;True;1;0;10;97;1;2,738058983;1,358660715;12,47341;41,8889
12624;Rome;Weekdays;119,9354733;Private room;False;True;2;False;1;0;9;95;1;1,027719272;0,310365176;12,491;41,897
12625;Rome;Weekdays;126,7154513;Entire home/apt;False;False;4;False;0;0;9;93;2;3,735558684;0,289222906;12,52259;41,93087
12626;Rome;Weekdays;184,4621607;Entire home/apt;False;False;4;False;1;0;9;95;1;4,024837114;1,366355091;12,4659;41,87689
12627;Rome;Weekdays;253,8984874;Entire home/apt;False;False;4;False;0;0;8;82;1;2,653281754;1,554730616;12,47106;41,89562
12628;Rome;Weekdays;328,4782456;Entire home/apt;False;False;5;True;1;0;10;99;2;2,658301221;1,642296344;12,472;41,893
12629;Rome;Weekdays;219,0634279;Entire home/apt;False;False;3;False;1;0;9;85;1;1,013162934;0,062485866;12,49286;41,89504
12630;Rome;Weekdays;92,34797653;Private room;False;True;2;True;0;1;10;100;1;3,152471748;0,375998649;12,52475;41,87801
12631;Rome;Weekdays;152,4326094;Private room;False;True;2;False;1;0;10;95;1;0,328840905;0,376257031;12,505;41,903
12632;Rome;Weekdays;178,8511444;Entire home/apt;False;False;4;True;0;0;10;98;2;3,086225897;0,237907632;12,51849;41,87588
12633;Rome;Weekdays;116,4285881;Entire home/apt;False;False;2;True;0;0;10;96;1;6,245834982;0,257714457;12,57002;41,92534
12634;Rome;Weekdays;131,6250906;Entire home/apt;False;False;5;False;0;0;10;97;1;6,122480504;0,11488976;12,55394;41,86156
12635;Rome;Weekdays;198,4897014;Entire home/apt;False;False;2;False;1;0;9;93;1;0,328829709;0,376278707;12,505;41,903
12636;Rome;Weekdays;136,0671452;Private room;False;True;3;True;1;0;10;99;1;3,531318614;0,297369381;12,48169;41,87304
12637;Rome;Weekdays;165,9925654;Private room;False;True;2;True;1;0;10;100;1;3,713593836;0,474807927;12,48071;41,87157
12638;Rome;Weekdays;122,2733968;Private room;False;True;2;True;1;0;10;99;1;3,728378407;0,478186863;12,47987;41,87177
12639;Rome;Weekdays;228,1813293;Entire home/apt;False;False;5;False;1;0;9;97;1;4,475743617;2,251383964;12,468;41,932
12640;Rome;Weekdays;115,4934187;Private room;False;True;2;False;0;1;8;89;1;3,611593405;1,304578538;12,47151;41,92389
12641;Rome;Weekdays;161,5505108;Entire home/apt;False;False;5;True;0;0;9;95;1;6,202630397;0,256132493;12,42751;41,90063
12642;Rome;Weekdays;207,6076029;Entire home/apt;False;False;4;False;0;0;10;98;2;4,361463961;1,775047002;12,46351;41,92741
12643;Rome;Weekdays;184,4621607;Entire home/apt;False;False;4;True;0;1;9;95;1;3,043705703;0,735659535;12,477;41,881
12644;Rome;Weekdays;234,026138;Entire home/apt;False;False;4;True;0;0;10;99;0;2,7106121;1,500810571;12,47;41,897
12645;Rome;Weekdays;78,32043579;Private room;False;True;2;False;0;1;10;97;1;4,848523634;0,299655062;12,44495;41,90941
12646;Rome;Weekdays;530,2410399;Entire home/apt;False;False;6;False;0;1;9;90;3;2,263343781;0,972578453;12,475;41,9
12647;Rome;Weekdays;87,43833727;Private room;False;True;2;False;0;1;10;96;1;0,841548456;0,248657958;12,50715;41,89424
12648;Rome;Weekdays;182,1242373;Entire home/apt;False;False;4;False;0;0;10;98;0;6,67540874;0,411367353;12,422;41,905
12649;Rome;Weekdays;201,5290019;Entire home/apt;False;False;2;False;1;0;9;94;1;2,569763279;1,24991562;12,47136;41,89924
12650;Rome;Weekdays;327,5430762;Entire home/apt;False;False;6;False;0;0;10;99;2;2,561138177;0,04784387;12,476;41,913
12651;Rome;Weekdays;235,1950997;Private room;False;True;2;False;1;0;10;100;1;2,842610624;0,371586231;12,47035;41,9102
12652;Rome;Weekdays;271,900498;Entire home/apt;False;False;4;True;1;0;10;99;1;1,152990529;0,015414124;12,489;41,904
12653;Rome;Weekdays;242,2088701;Private room;False;True;3;False;0;1;9;93;1;3,098193069;1,279277978;12,465;41,899
12654;Rome;Weekdays;203,8669254;Entire home/apt;False;False;2;False;0;1;9;94;1;3,738424843;1,191655565;12,46847;41,87861
12655;Rome;Weekdays;124,6113202;Private room;False;True;3;True;1;0;10;99;1;5,029385718;0,743174747;12,442;41,896
12656;Rome;Weekdays;66,86461085;Private room;False;True;2;False;0;0;10;95;1;2,821553823;1,165154925;12,53623;41,90165
12657;Rome;Weekdays;193,5800622;Entire home/apt;False;False;2;False;0;0;10;100;1;2,969320727;1,787664633;12,469;41,891
12658;Rome;Weekdays;149,8608936;Private room;False;True;2;False;1;0;10;90;1;6,02216739;3,321259199;12,44265;41,86996
12659;Rome;Weekdays;221,4013513;Entire home/apt;False;False;2;False;0;1;10;85;1;1,40820127;0,469824432;12,49644;41,88896
12660;Rome;Weekdays;224,6744442;Entire home/apt;False;False;3;True;1;0;10;96;1;2,892334374;1,712717776;12,47;41,891
12661;Rome;Weekdays;201,5290019;Entire home/apt;False;False;6;True;0;0;10;97;2;2,484989446;0,185426997;12,51401;41,8803
